,material,compatibility,chemical
40,Titanium,A - Excellent,Barium Carbonate
41,Tygon®,N/A,Barium Carbonate
42,Viton®,A - Excellent,Barium Carbonate
0,,,Barium Chloride
1,ABS plastic,A2 - Excellent,Barium Chloride
2,Acetal (Delrin®),A - Excellent,Barium Chloride
3,Aluminum,D - Poor,Barium Chloride
4,Brass,B1 - Good,Barium Chloride
5,Bronze,B1 - Good,Barium Chloride
6,Buna N (Nitrile),A - Excellent,Barium Chloride
7,Carbon graphite,A - Excellent,Barium Chloride
8,Carbon Steel,C - Fair,Barium Chloride
9,Carpenter 20,B - Good,Barium Chloride
10,Cast iron,C - Fair,Barium Chloride
11,Ceramic Al203,A - Excellent,Barium Chloride
12,Ceramic magnet,A - Excellent,Barium Chloride
13,ChemRaz (FFKM),A - Excellent,Barium Chloride
14,Copper,B1 - Good,Barium Chloride
15,CPVC,A1 - Excellent,Barium Chloride
16,EPDM,A - Excellent,Barium Chloride
17,Epoxy,A2 - Excellent,Barium Chloride
18,Fluorocarbon (FKM),A - Excellent,Barium Chloride
19,Hastelloy-C®,B - Good,Barium Chloride
20,Hypalon®,A - Excellent,Barium Chloride
21,Hytrel®,B1 - Good,Barium Chloride
22,Kalrez,A - Excellent,Barium Chloride
23,Kel-F®,A - Excellent,Barium Chloride
24,LDPE,A1 - Excellent,Barium Chloride
25,Natural rubber,A - Excellent,Barium Chloride
26,Neoprene,A - Excellent,Barium Chloride
27,NORYL®,A - Excellent,Barium Chloride
28,Nylon,A - Excellent,Barium Chloride
29,Polycarbonate,A - Excellent,Barium Chloride
30,Polyetherether Ketone (PEEK),A - Excellent,Barium Chloride
31,Polypropylene,A - Excellent,Barium Chloride
32,Polyurethane,A - Excellent,Barium Chloride
33,PPS (Ryton®),A - Excellent,Barium Chloride
34,PTFE,A - Excellent,Barium Chloride
35,PVC,A1 - Excellent,Barium Chloride
36,PVDF (Kynar®),A - Excellent,Barium Chloride
37,Silicone,A - Excellent,Barium Chloride
38,stainless steel - 304,A1 - Excellent,Barium Chloride
39,stainless steel - 316,A1 - Excellent,Barium Chloride
40,Titanium,A - Excellent,Barium Chloride
41,Tygon®,B - Good,Barium Chloride
42,Viton®,A - Excellent,Barium Chloride
0,,,Barium Cyanide
1,ABS plastic,N/A,Barium Cyanide
2,Acetal (Delrin®),B - Good,Barium Cyanide
3,Aluminum,C1 - Fair,Barium Cyanide
4,Brass,C1 - Fair,Barium Cyanide
5,Bronze,C - Fair,Barium Cyanide
6,Buna N (Nitrile),C - Fair,Barium Cyanide
7,Carbon graphite,N/A,Barium Cyanide
8,Carbon Steel,B - Good,Barium Cyanide
9,Carpenter 20,A1 - Excellent,Barium Cyanide
10,Cast iron,C1 - Fair,Barium Cyanide
11,Ceramic Al203,N/A,Barium Cyanide
12,Ceramic magnet,N/A,Barium Cyanide
13,ChemRaz (FFKM),A - Excellent,Barium Cyanide
14,Copper,D - Poor,Barium Cyanide
15,CPVC,D - Poor,Barium Cyanide
16,EPDM,A - Excellent,Barium Cyanide
17,Epoxy,A - Excellent,Barium Cyanide
18,Fluorocarbon (FKM),A - Excellent,Barium Cyanide
19,Hastelloy-C®,A - Excellent,Barium Cyanide
20,Hypalon®,A - Excellent,Barium Cyanide
21,Hytrel®,N/A,Barium Cyanide
22,Kalrez,A - Excellent,Barium Cyanide
23,Kel-F®,N/A,Barium Cyanide
24,LDPE,B - Good,Barium Cyanide
25,Natural rubber,N/A,Barium Cyanide
26,Neoprene,C - Fair,Barium Cyanide
27,NORYL®,N/A,Barium Cyanide
28,Nylon,A1 - Excellent,Barium Cyanide
29,Polycarbonate,N/A,Barium Cyanide
30,Polyetherether Ketone (PEEK),N/A,Barium Cyanide
31,Polypropylene,D - Poor,Barium Cyanide
32,Polyurethane,N/A,Barium Cyanide
33,PPS (Ryton®),N/A,Barium Cyanide
34,PTFE,A1 - Excellent,Barium Cyanide
35,PVC,D - Poor,Barium Cyanide
36,PVDF (Kynar®),N/A,Barium Cyanide
37,Silicone,N/A,Barium Cyanide
38,stainless steel - 304,A1 - Excellent,Barium Cyanide
39,stainless steel - 316,A2 - Excellent,Barium Cyanide
40,Titanium,N/A,Barium Cyanide
41,Tygon®,N/A,Barium Cyanide
42,Viton®,A - Excellent,Barium Cyanide
0,,,Barium Hydroxide
1,ABS plastic,A2 - Excellent,Barium Hydroxide
2,Acetal (Delrin®),D - Poor,Barium Hydroxide
3,Aluminum,D - Poor,Barium Hydroxide
4,Brass,D - Poor,Barium Hydroxide
5,Bronze,D - Poor,Barium Hydroxide
6,Buna N (Nitrile),A - Excellent,Barium Hydroxide
7,Carbon graphite,A - Excellent,Barium Hydroxide
8,Carbon Steel,A - Excellent,Barium Hydroxide
9,Carpenter 20,B1 - Good,Barium Hydroxide
10,Cast iron,D - Poor,Barium Hydroxide
11,Ceramic Al203,A - Excellent,Barium Hydroxide
12,Ceramic magnet,A - Excellent,Barium Hydroxide
13,ChemRaz (FFKM),B - Good,Barium Hydroxide
14,Copper,N/A,Barium Hydroxide
15,CPVC,A2 - Excellent,Barium Hydroxide
16,EPDM,A - Excellent,Barium Hydroxide
17,Epoxy,A2 - Excellent,Barium Hydroxide
18,Fluorocarbon (FKM),A - Excellent,Barium Hydroxide
19,Hastelloy-C®,B - Good,Barium Hydroxide
20,Hypalon®,A - Excellent,Barium Hydroxide
21,Hytrel®,B1 - Good,Barium Hydroxide
22,Kalrez,A - Excellent,Barium Hydroxide
23,Kel-F®,A - Excellent,Barium Hydroxide
24,LDPE,B2 - Good,Barium Hydroxide
25,Natural rubber,A - Excellent,Barium Hydroxide
26,Neoprene,A - Excellent,Barium Hydroxide
27,NORYL®,A2 - Excellent,Barium Hydroxide
28,Nylon,A1 - Excellent,Barium Hydroxide
29,Polycarbonate,D - Poor,Barium Hydroxide
30,Polyetherether Ketone (PEEK),N/A,Barium Hydroxide
31,Polypropylene,B - Good,Barium Hydroxide
32,Polyurethane,D - Poor,Barium Hydroxide
33,PPS (Ryton®),A - Excellent,Barium Hydroxide
34,PTFE,A - Excellent,Barium Hydroxide
35,PVC,A2 - Excellent,Barium Hydroxide
36,PVDF (Kynar®),A - Excellent,Barium Hydroxide
37,Silicone,A - Excellent,Barium Hydroxide
38,stainless steel - 304,B1 - Good,Barium Hydroxide
39,stainless steel - 316,B - Good,Barium Hydroxide
40,Titanium,B - Good,Barium Hydroxide
41,Tygon®,N/A,Barium Hydroxide
42,Viton®,A - Excellent,Barium Hydroxide
0,,,Barium Nitrate
1,ABS plastic,N/A,Barium Nitrate
2,Acetal (Delrin®),B2 - Good,Barium Nitrate
3,Aluminum,B - Good,Barium Nitrate
4,Brass,D - Poor,Barium Nitrate
5,Bronze,D - Poor,Barium Nitrate
6,Buna N (Nitrile),A2 - Excellent,Barium Nitrate
7,Carbon graphite,A - Excellent,Barium Nitrate
8,Carbon Steel,C - Fair,Barium Nitrate
9,Carpenter 20,B - Good,Barium Nitrate
10,Cast iron,A - Excellent,Barium Nitrate
11,Ceramic Al203,N/A,Barium Nitrate
12,Ceramic magnet,N/A,Barium Nitrate
13,ChemRaz (FFKM),A - Excellent,Barium Nitrate
14,Copper,B - Good,Barium Nitrate
15,CPVC,A - Excellent,Barium Nitrate
16,EPDM,A - Excellent,Barium Nitrate
17,Epoxy,A1 - Excellent,Barium Nitrate
18,Fluorocarbon (FKM),A - Excellent,Barium Nitrate
19,Hastelloy-C®,N/A,Barium Nitrate
20,Hypalon®,N/A,Barium Nitrate
21,Hytrel®,N/A,Barium Nitrate
22,Kalrez,A - Excellent,Barium Nitrate
23,Kel-F®,A - Excellent,Barium Nitrate
24,LDPE,B2 - Good,Barium Nitrate
25,Natural rubber,N/A,Barium Nitrate
26,Neoprene,A - Excellent,Barium Nitrate
27,NORYL®,A - Excellent,Barium Nitrate
28,Nylon,A1 - Excellent,Barium Nitrate
29,Polycarbonate,D - Poor,Barium Nitrate
30,Polyetherether Ketone (PEEK),N/A,Barium Nitrate
31,Polypropylene,A - Excellent,Barium Nitrate
32,Polyurethane,B - Good,Barium Nitrate
33,PPS (Ryton®),N/A,Barium Nitrate
34,PTFE,A1 - Excellent,Barium Nitrate
35,PVC,A - Excellent,Barium Nitrate
36,PVDF (Kynar®),N/A,Barium Nitrate
37,Silicone,B - Good,Barium Nitrate
38,stainless steel - 304,B1 - Good,Barium Nitrate
39,stainless steel - 316,B - Good,Barium Nitrate
40,Titanium,A - Excellent,Barium Nitrate
41,Tygon®,N/A,Barium Nitrate
42,Viton®,A - Excellent,Barium Nitrate
0,,,Barium Sulfate
1,ABS plastic,A2 - Excellent,Barium Sulfate
2,Acetal (Delrin®),B2 - Good,Barium Sulfate
3,Aluminum,B - Good,Barium Sulfate
4,Brass,B - Good,Barium Sulfate
5,Bronze,C - Fair,Barium Sulfate
6,Buna N (Nitrile),A - Excellent,Barium Sulfate
7,Carbon graphite,A - Excellent,Barium Sulfate
8,Carbon Steel,A - Excellent,Barium Sulfate
9,Carpenter 20,B - Good,Barium Sulfate
10,Cast iron,B - Good,Barium Sulfate
11,Ceramic Al203,A - Excellent,Barium Sulfate
12,Ceramic magnet,A - Excellent,Barium Sulfate
13,ChemRaz (FFKM),A - Excellent,Barium Sulfate
14,Copper,B - Good,Barium Sulfate
15,CPVC,B1 - Good,Barium Sulfate
16,EPDM,A - Excellent,Barium Sulfate
17,Epoxy,A2 - Excellent,Barium Sulfate
18,Fluorocarbon (FKM),A - Excellent,Barium Sulfate
19,Hastelloy-C®,A - Excellent,Barium Sulfate
20,Hypalon®,A - Excellent,Barium Sulfate
21,Hytrel®,D - Poor,Barium Sulfate
22,Kalrez,A - Excellent,Barium Sulfate
23,Kel-F®,A - Excellent,Barium Sulfate
24,LDPE,B2 - Good,Barium Sulfate
25,Natural rubber,A - Excellent,Barium Sulfate
26,Neoprene,A - Excellent,Barium Sulfate
27,NORYL®,A1 - Excellent,Barium Sulfate
28,Nylon,A1 - Excellent,Barium Sulfate
29,Polycarbonate,D - Poor,Barium Sulfate
30,Polyetherether Ketone (PEEK),N/A,Barium Sulfate
31,Polypropylene,B1 - Good,Barium Sulfate
32,Polyurethane,A - Excellent,Barium Sulfate
33,PPS (Ryton®),A - Excellent,Barium Sulfate
34,PTFE,A - Excellent,Barium Sulfate
35,PVC,B1 - Good,Barium Sulfate
36,PVDF (Kynar®),A - Excellent,Barium Sulfate
37,Silicone,A - Excellent,Barium Sulfate
38,stainless steel - 304,B1 - Good,Barium Sulfate
39,stainless steel - 316,B1 - Good,Barium Sulfate
40,Titanium,B - Good,Barium Sulfate
41,Tygon®,N/A,Barium Sulfate
42,Viton®,A - Excellent,Barium Sulfate
0,,,Barium Sulfide
1,ABS plastic,A2 - Excellent,Barium Sulfide
2,Acetal (Delrin®),A - Excellent,Barium Sulfide
3,Aluminum,D - Poor,Barium Sulfide
4,Brass,D - Poor,Barium Sulfide
5,Bronze,D - Poor,Barium Sulfide
6,Buna N (Nitrile),A - Excellent,Barium Sulfide
7,Carbon graphite,A - Excellent,Barium Sulfide
8,Carbon Steel,D - Poor,Barium Sulfide
9,Carpenter 20,A1 - Excellent,Barium Sulfide
10,Cast iron,D - Poor,Barium Sulfide
11,Ceramic Al203,A - Excellent,Barium Sulfide
12,Ceramic magnet,A - Excellent,Barium Sulfide
13,ChemRaz (FFKM),A - Excellent,Barium Sulfide
14,Copper,D - Poor,Barium Sulfide
15,CPVC,A2 - Excellent,Barium Sulfide
16,EPDM,A - Excellent,Barium Sulfide
17,Epoxy,B2 - Good,Barium Sulfide
18,Fluorocarbon (FKM),A - Excellent,Barium Sulfide
19,Hastelloy-C®,N/A,Barium Sulfide
20,Hypalon®,A - Excellent,Barium Sulfide
21,Hytrel®,N/A,Barium Sulfide
22,Kalrez,A - Excellent,Barium Sulfide
23,Kel-F®,N/A,Barium Sulfide
24,LDPE,B2 - Good,Barium Sulfide
25,Natural rubber,A - Excellent,Barium Sulfide
26,Neoprene,A - Excellent,Barium Sulfide
27,NORYL®,A2 - Excellent,Barium Sulfide
28,Nylon,A1 - Excellent,Barium Sulfide
29,Polycarbonate,N/A,Barium Sulfide
30,Polyetherether Ketone (PEEK),A - Excellent,Barium Sulfide
31,Polypropylene,B - Good,Barium Sulfide
32,Polyurethane,A - Excellent,Barium Sulfide
33,PPS (Ryton®),N/A,Barium Sulfide
34,PTFE,A - Excellent,Barium Sulfide
35,PVC,A2 - Excellent,Barium Sulfide
36,PVDF (Kynar®),A - Excellent,Barium Sulfide
37,Silicone,A - Excellent,Barium Sulfide
38,stainless steel - 304,B1 - Good,Barium Sulfide
39,stainless steel - 316,B2 - Good,Barium Sulfide
40,Titanium,A - Excellent,Barium Sulfide
41,Tygon®,N/A,Barium Sulfide
42,Viton®,A - Excellent,Barium Sulfide
0,,,Beer
1,ABS plastic,A2 - Excellent,Beer
2,Acetal (Delrin®),A1 - Excellent,Beer
3,Aluminum,A - Excellent,Beer
4,Brass,B - Good,Beer
5,Bronze,A1 - Excellent,Beer
6,Buna N (Nitrile),A - Excellent,Beer
7,Carbon graphite,A - Excellent,Beer
8,Carbon Steel,C - Fair,Beer
9,Carpenter 20,A - Excellent,Beer
10,Cast iron,D - Poor,Beer
11,Ceramic Al203,N/A,Beer
12,Ceramic magnet,A - Excellent,Beer
13,ChemRaz (FFKM),N/A,Beer
14,Copper,B - Good,Beer
15,CPVC,A2 - Excellent,Beer
16,EPDM,A - Excellent,Beer
17,Epoxy,A2 - Excellent,Beer
18,Fluorocarbon (FKM),A - Excellent,Beer
19,Hastelloy-C®,A1 - Excellent,Beer
20,Hypalon®,A - Excellent,Beer
21,Hytrel®,A1 - Excellent,Beer
22,Kalrez,A - Excellent,Beer
23,Kel-F®,A - Excellent,Beer
24,LDPE,A2 - Excellent,Beer
25,Natural rubber,A - Excellent,Beer
26,Neoprene,A - Excellent,Beer
27,NORYL®,A1 - Excellent,Beer
28,Nylon,A1 - Excellent,Beer
29,Polycarbonate,A2 - Excellent,Beer
30,Polyetherether Ketone (PEEK),A - Excellent,Beer
31,Polypropylene,A1 - Excellent,Beer
32,Polyurethane,D - Poor,Beer
33,PPS (Ryton®),A2 - Excellent,Beer
34,PTFE,A - Excellent,Beer
35,PVC,A2 - Excellent,Beer
36,PVDF (Kynar®),A - Excellent,Beer
37,Silicone,A - Excellent,Beer
38,stainless steel - 304,A - Excellent,Beer
39,stainless steel - 316,A - Excellent,Beer
40,Titanium,B - Good,Beer
41,Tygon®,C - Fair,Beer
42,Viton®,A - Excellent,Beer
0,,,Beet Sugar Liquids
1,ABS plastic,B - Good,Beet Sugar Liquids
2,Acetal (Delrin®),B - Good,Beet Sugar Liquids
3,Aluminum,A - Excellent,Beet Sugar Liquids
4,Brass,N/A,Beet Sugar Liquids
5,Bronze,C - Fair,Beet Sugar Liquids
6,Buna N (Nitrile),A - Excellent,Beet Sugar Liquids
7,Carbon graphite,A - Excellent,Beet Sugar Liquids
8,Carbon Steel,B - Good,Beet Sugar Liquids
9,Carpenter 20,A - Excellent,Beet Sugar Liquids
10,Cast iron,A - Excellent,Beet Sugar Liquids
11,Ceramic Al203,N/A,Beet Sugar Liquids
12,Ceramic magnet,N/A,Beet Sugar Liquids
13,ChemRaz (FFKM),A - Excellent,Beet Sugar Liquids
14,Copper,A - Excellent,Beet Sugar Liquids
15,CPVC,A2 - Excellent,Beet Sugar Liquids
16,EPDM,A - Excellent,Beet Sugar Liquids
17,Epoxy,A1 - Excellent,Beet Sugar Liquids
18,Fluorocarbon (FKM),A - Excellent,Beet Sugar Liquids
19,Hastelloy-C®,N/A,Beet Sugar Liquids
20,Hypalon®,A - Excellent,Beet Sugar Liquids
21,Hytrel®,N/A,Beet Sugar Liquids
22,Kalrez,A - Excellent,Beet Sugar Liquids
23,Kel-F®,A - Excellent,Beet Sugar Liquids
24,LDPE,A1 - Excellent,Beet Sugar Liquids
25,Natural rubber,A - Excellent,Beet Sugar Liquids
26,Neoprene,A - Excellent,Beet Sugar Liquids
27,NORYL®,A - Excellent,Beet Sugar Liquids
28,Nylon,A - Excellent,Beet Sugar Liquids
29,Polycarbonate,N/A,Beet Sugar Liquids
30,Polyetherether Ketone (PEEK),N/A,Beet Sugar Liquids
31,Polypropylene,A1 - Excellent,Beet Sugar Liquids
32,Polyurethane,N/A,Beet Sugar Liquids
33,PPS (Ryton®),N/A,Beet Sugar Liquids
34,PTFE,A1 - Excellent,Beet Sugar Liquids
35,PVC,A2 - Excellent,Beet Sugar Liquids
36,PVDF (Kynar®),A - Excellent,Beet Sugar Liquids
37,Silicone,A - Excellent,Beet Sugar Liquids
38,stainless steel - 304,A - Excellent,Beet Sugar Liquids
39,stainless steel - 316,A - Excellent,Beet Sugar Liquids
40,Titanium,A - Excellent,Beet Sugar Liquids
41,Tygon®,N/A,Beet Sugar Liquids
42,Viton®,A - Excellent,Beet Sugar Liquids
0,,,Benzaldehyde
1,ABS plastic,B - Good,Benzaldehyde
2,Acetal (Delrin®),A - Excellent,Benzaldehyde
3,Aluminum,B - Good,Benzaldehyde
4,Brass,N/A,Benzaldehyde
5,Bronze,A - Excellent,Benzaldehyde
6,Buna N (Nitrile),D - Poor,Benzaldehyde
7,Carbon graphite,A - Excellent,Benzaldehyde
8,Carbon Steel,B - Good,Benzaldehyde
9,Carpenter 20,A - Excellent,Benzaldehyde
10,Cast iron,A - Excellent,Benzaldehyde
11,Ceramic Al203,A - Excellent,Benzaldehyde
12,Ceramic magnet,A - Excellent,Benzaldehyde
13,ChemRaz (FFKM),B - Good,Benzaldehyde
14,Copper,B - Good,Benzaldehyde
15,CPVC,D - Poor,Benzaldehyde
16,EPDM,A - Excellent,Benzaldehyde
17,Epoxy,D - Poor,Benzaldehyde
18,Fluorocarbon (FKM),D - Poor,Benzaldehyde
19,Hastelloy-C®,A - Excellent,Benzaldehyde
20,Hypalon®,D - Poor,Benzaldehyde
21,Hytrel®,B - Good,Benzaldehyde
22,Kalrez,A - Excellent,Benzaldehyde
23,Kel-F®,A - Excellent,Benzaldehyde
24,LDPE,A1 - Excellent,Benzaldehyde
25,Natural rubber,D - Poor,Benzaldehyde
26,Neoprene,D - Poor,Benzaldehyde
27,NORYL®,B - Good,Benzaldehyde
28,Nylon,A1 - Excellent,Benzaldehyde
29,Polycarbonate,D - Poor,Benzaldehyde
30,Polyetherether Ketone (PEEK),A - Excellent,Benzaldehyde
31,Polypropylene,D - Poor,Benzaldehyde
32,Polyurethane,D - Poor,Benzaldehyde
33,PPS (Ryton®),A - Excellent,Benzaldehyde
34,PTFE,A1 - Excellent,Benzaldehyde
35,PVC,D - Poor,Benzaldehyde
36,PVDF (Kynar®),A2 - Excellent,Benzaldehyde
37,Silicone,D - Poor,Benzaldehyde
38,stainless steel - 304,B - Good,Benzaldehyde
39,stainless steel - 316,B - Good,Benzaldehyde
40,Titanium,A - Excellent,Benzaldehyde
41,Tygon®,D - Poor,Benzaldehyde
42,Viton®,D - Poor,Benzaldehyde
0,,,Benzene
1,ABS plastic,C1 - Fair,Benzene
2,Acetal (Delrin®),A1 - Excellent,Benzene
3,Aluminum,B - Good,Benzene
4,Brass,N/A,Benzene
5,Bronze,A - Excellent,Benzene
6,Buna N (Nitrile),D - Poor,Benzene
7,Carbon graphite,A - Excellent,Benzene
8,Carbon Steel,A - Excellent,Benzene
9,Carpenter 20,A - Excellent,Benzene
10,Cast iron,A - Excellent,Benzene
11,Ceramic Al203,A - Excellent,Benzene
12,Ceramic magnet,A - Excellent,Benzene
13,ChemRaz (FFKM),A - Excellent,Benzene
14,Copper,B - Good,Benzene
15,CPVC,D - Poor,Benzene
16,EPDM,D - Poor,Benzene
17,Epoxy,C1 - Fair,Benzene
18,Fluorocarbon (FKM),D - Poor,Benzene
19,Hastelloy-C®,B - Good,Benzene
20,Hypalon®,D - Poor,Benzene
21,Hytrel®,C - Fair,Benzene
22,Kalrez,A - Excellent,Benzene
23,Kel-F®,B - Good,Benzene
24,LDPE,C1 - Fair,Benzene
25,Natural rubber,D - Poor,Benzene
26,Neoprene,D - Poor,Benzene
27,NORYL®,D - Poor,Benzene
28,Nylon,A1 - Excellent,Benzene
29,Polycarbonate,D - Poor,Benzene
30,Polyetherether Ketone (PEEK),A - Excellent,Benzene
31,Polypropylene,D - Poor,Benzene
32,Polyurethane,D - Poor,Benzene
33,PPS (Ryton®),A - Excellent,Benzene
34,PTFE,A - Excellent,Benzene
35,PVC,C1 - Fair,Benzene
36,PVDF (Kynar®),A2 - Excellent,Benzene
37,Silicone,D - Poor,Benzene
38,stainless steel - 304,B - Good,Benzene
39,stainless steel - 316,B - Good,Benzene
40,Titanium,A - Excellent,Benzene
41,Tygon®,C - Fair,Benzene
42,Viton®,A - Excellent,Benzene
0,,,Benzene Sulfonic Acid
1,ABS plastic,N/A,Benzene Sulfonic Acid
2,Acetal (Delrin®),N/A,Benzene Sulfonic Acid
3,Aluminum,D - Poor,Benzene Sulfonic Acid
4,Brass,N/A,Benzene Sulfonic Acid
5,Bronze,N/A,Benzene Sulfonic Acid
6,Buna N (Nitrile),D - Poor,Benzene Sulfonic Acid
7,Carbon graphite,A - Excellent,Benzene Sulfonic Acid
8,Carbon Steel,D - Poor,Benzene Sulfonic Acid
9,Carpenter 20,A - Excellent,Benzene Sulfonic Acid
10,Cast iron,N/A,Benzene Sulfonic Acid
11,Ceramic Al203,A - Excellent,Benzene Sulfonic Acid
12,Ceramic magnet,N/A,Benzene Sulfonic Acid
13,ChemRaz (FFKM),N/A,Benzene Sulfonic Acid
14,Copper,N/A,Benzene Sulfonic Acid
15,CPVC,D - Poor,Benzene Sulfonic Acid
16,EPDM,D - Poor,Benzene Sulfonic Acid
17,Epoxy,B - Good,Benzene Sulfonic Acid
18,Fluorocarbon (FKM),D - Poor,Benzene Sulfonic Acid
19,Hastelloy-C®,B - Good,Benzene Sulfonic Acid
20,Hypalon®,N/A,Benzene Sulfonic Acid
21,Hytrel®,B - Good,Benzene Sulfonic Acid
22,Kalrez,A - Excellent,Benzene Sulfonic Acid
23,Kel-F®,N/A,Benzene Sulfonic Acid
24,LDPE,A1 - Excellent,Benzene Sulfonic Acid
25,Natural rubber,A - Excellent,Benzene Sulfonic Acid
26,Neoprene,A - Excellent,Benzene Sulfonic Acid
27,NORYL®,A - Excellent,Benzene Sulfonic Acid
28,Nylon,D - Poor,Benzene Sulfonic Acid
29,Polycarbonate,D - Poor,Benzene Sulfonic Acid
30,Polyetherether Ketone (PEEK),D - Poor,Benzene Sulfonic Acid
31,Polypropylene,D - Poor,Benzene Sulfonic Acid
32,Polyurethane,D - Poor,Benzene Sulfonic Acid
33,PPS (Ryton®),A - Excellent,Benzene Sulfonic Acid
34,PTFE,A - Excellent,Benzene Sulfonic Acid
35,PVC,A - Excellent,Benzene Sulfonic Acid
36,PVDF (Kynar®),N/A,Benzene Sulfonic Acid
37,Silicone,D - Poor,Benzene Sulfonic Acid
38,stainless steel - 304,B - Good,Benzene Sulfonic Acid
39,stainless steel - 316,B - Good,Benzene Sulfonic Acid
40,Titanium,B - Good,Benzene Sulfonic Acid
41,Tygon®,B - Good,Benzene Sulfonic Acid
42,Viton®,A - Excellent,Benzene Sulfonic Acid
0,,,Benzoic Acid
1,ABS plastic,N/A,Benzoic Acid
2,Acetal (Delrin®),B - Good,Benzoic Acid
3,Aluminum,B - Good,Benzoic Acid
4,Brass,N/A,Benzoic Acid
5,Bronze,B - Good,Benzoic Acid
6,Buna N (Nitrile),D - Poor,Benzoic Acid
7,Carbon graphite,A - Excellent,Benzoic Acid
8,Carbon Steel,D - Poor,Benzoic Acid
9,Carpenter 20,B - Good,Benzoic Acid
10,Cast iron,D - Poor,Benzoic Acid
11,Ceramic Al203,A - Excellent,Benzoic Acid
12,Ceramic magnet,A - Excellent,Benzoic Acid
13,ChemRaz (FFKM),A - Excellent,Benzoic Acid
14,Copper,N/A,Benzoic Acid
15,CPVC,A1 - Excellent,Benzoic Acid
16,EPDM,D - Poor,Benzoic Acid
17,Epoxy,A1 - Excellent,Benzoic Acid
18,Fluorocarbon (FKM),A - Excellent,Benzoic Acid
19,Hastelloy-C®,B1 - Good,Benzoic Acid
20,Hypalon®,D - Poor,Benzoic Acid
21,Hytrel®,D - Poor,Benzoic Acid
22,Kalrez,A - Excellent,Benzoic Acid
23,Kel-F®,A - Excellent,Benzoic Acid
24,LDPE,A1 - Excellent,Benzoic Acid
25,Natural rubber,D - Poor,Benzoic Acid
26,Neoprene,B - Good,Benzoic Acid
27,NORYL®,B - Good,Benzoic Acid
28,Nylon,D - Poor,Benzoic Acid
29,Polycarbonate,B1 - Good,Benzoic Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Benzoic Acid
31,Polypropylene,B1 - Good,Benzoic Acid
32,Polyurethane,D - Poor,Benzoic Acid
33,PPS (Ryton®),A1 - Excellent,Benzoic Acid
34,PTFE,A2 - Excellent,Benzoic Acid
35,PVC,A - Excellent,Benzoic Acid
36,PVDF (Kynar®),A - Excellent,Benzoic Acid
37,Silicone,B - Good,Benzoic Acid
38,stainless steel - 304,B - Good,Benzoic Acid
39,stainless steel - 316,B - Good,Benzoic Acid
40,Titanium,A - Excellent,Benzoic Acid
41,Tygon®,A - Excellent,Benzoic Acid
42,Viton®,A - Excellent,Benzoic Acid
0,,,Benzol
1,ABS plastic,D - Poor,Benzol
2,Acetal (Delrin®),A - Excellent,Benzol
3,Aluminum,B1 - Good,Benzol
4,Brass,N/A,Benzol
5,Bronze,A - Excellent,Benzol
6,Buna N (Nitrile),D - Poor,Benzol
7,Carbon graphite,A - Excellent,Benzol
8,Carbon Steel,B - Good,Benzol
9,Carpenter 20,A - Excellent,Benzol
10,Cast iron,A - Excellent,Benzol
11,Ceramic Al203,A - Excellent,Benzol
12,Ceramic magnet,A - Excellent,Benzol
13,ChemRaz (FFKM),A - Excellent,Benzol
14,Copper,B - Good,Benzol
15,CPVC,N/A,Benzol
16,EPDM,D - Poor,Benzol
17,Epoxy,A1 - Excellent,Benzol
18,Fluorocarbon (FKM),B - Good,Benzol
19,Hastelloy-C®,B - Good,Benzol
20,Hypalon®,D - Poor,Benzol
21,Hytrel®,C - Fair,Benzol
22,Kalrez,A - Excellent,Benzol
23,Kel-F®,A - Excellent,Benzol
24,LDPE,C1 - Fair,Benzol
25,Natural rubber,D - Poor,Benzol
26,Neoprene,D - Poor,Benzol
27,NORYL®,B - Good,Benzol
28,Nylon,D - Poor,Benzol
29,Polycarbonate,D - Poor,Benzol
30,Polyetherether Ketone (PEEK),N/A,Benzol
31,Polypropylene,B - Good,Benzol
32,Polyurethane,D - Poor,Benzol
33,PPS (Ryton®),A - Excellent,Benzol
34,PTFE,A - Excellent,Benzol
35,PVC,N/A,Benzol
36,PVDF (Kynar®),A - Excellent,Benzol
37,Silicone,D - Poor,Benzol
38,stainless steel - 304,A1 - Excellent,Benzol
39,stainless steel - 316,A1 - Excellent,Benzol
40,Titanium,A - Excellent,Benzol
41,Tygon®,C1 - Fair,Benzol
42,Viton®,A - Excellent,Benzol
0,,,Benzonitrile
1,ABS plastic,N/A,Benzonitrile
2,Acetal (Delrin®),N/A,Benzonitrile
3,Aluminum,N/A,Benzonitrile
4,Brass,N/A,Benzonitrile
5,Bronze,N/A,Benzonitrile
6,Buna N (Nitrile),N/A,Benzonitrile
7,Carbon graphite,A - Excellent,Benzonitrile
8,Carbon Steel,N/A,Benzonitrile
9,Carpenter 20,N/A,Benzonitrile
10,Cast iron,N/A,Benzonitrile
11,Ceramic Al203,N/A,Benzonitrile
12,Ceramic magnet,N/A,Benzonitrile
13,ChemRaz (FFKM),N/A,Benzonitrile
14,Copper,N/A,Benzonitrile
15,CPVC,N/A,Benzonitrile
16,EPDM,N/A,Benzonitrile
17,Epoxy,N/A,Benzonitrile
