,material,compatibility,chemical
8459,Nylon,A1 - Excellent,Lacquer Thinners
8460,Polycarbonate,B - Good,Lacquer Thinners
8461,Polypropylene,D - Poor,Lacquer Thinners
8462,Polyurethane,D - Poor,Lacquer Thinners
8463,PTFE,A - Excellent,Lacquer Thinners
8464,PVC,D - Poor,Lacquer Thinners
8465,Silicone,D - Poor,Lacquer Thinners
8466,stainless steel - 304,A1 - Excellent,Lacquer Thinners
8467,stainless steel - 316,A - Excellent,Lacquer Thinners
8468,Titanium,C - Fair,Lacquer Thinners
8469,Tygon®,D - Poor,Lacquer Thinners
8470,Viton®,D - Poor,Lacquer Thinners
8471,ABS plastic,A - Excellent,Lacquers
8472,Acetal (Delrin®),D - Poor,Lacquers
8473,Aluminum,A - Excellent,Lacquers
8474,Bronze,A - Excellent,Lacquers
8475,Buna N (Nitrile),D - Poor,Lacquers
8476,Carbon graphite,A - Excellent,Lacquers
8477,Carbon Steel,A - Excellent,Lacquers
8478,Carpenter 20,A - Excellent,Lacquers
8479,Cast iron,C - Fair,Lacquers
8480,ChemRaz (FFKM),A - Excellent,Lacquers
8481,Copper,A - Excellent,Lacquers
8482,EPDM,D - Poor,Lacquers
8483,Epoxy,A - Excellent,Lacquers
8484,Fluorocarbon (FKM),D - Poor,Lacquers
8485,Hastelloy-C®,A - Excellent,Lacquers
8486,Hypalon®,D - Poor,Lacquers
8487,Kalrez,A - Excellent,Lacquers
8488,LDPE,A - Excellent,Lacquers
8489,Natural rubber,D - Poor,Lacquers
8490,Neoprene,D - Poor,Lacquers
8491,NORYL®,D - Poor,Lacquers
8492,Nylon,A1 - Excellent,Lacquers
8493,Polycarbonate,D - Poor,Lacquers
8494,Polypropylene,D - Poor,Lacquers
8495,Polyurethane,D - Poor,Lacquers
8496,PTFE,A - Excellent,Lacquers
8497,PVC,D - Poor,Lacquers
8498,PVDF (Kynar®),D - Poor,Lacquers
8499,Silicone,D - Poor,Lacquers
8500,stainless steel - 304,A1 - Excellent,Lacquers
8501,stainless steel - 316,A - Excellent,Lacquers
8502,Tygon®,A - Excellent,Lacquers
8503,Viton®,D - Poor,Lacquers
8504,ABS plastic,D - Poor,Lactic Acid
8505,Acetal (Delrin®),B - Good,Lactic Acid
8506,Aluminum,B - Good,Lactic Acid
8507,Brass,D - Poor,Lactic Acid
8508,Bronze,B2 - Good,Lactic Acid
8509,Buna N (Nitrile),A - Excellent,Lactic Acid
8510,Carbon graphite,A - Excellent,Lactic Acid
8511,Carbon Steel,D - Poor,Lactic Acid
8512,Carpenter 20,C - Fair,Lactic Acid
8513,Cast iron,D - Poor,Lactic Acid
8514,Ceramic Al203,A - Excellent,Lactic Acid
8515,ChemRaz (FFKM),A - Excellent,Lactic Acid
8516,Copper,B - Good,Lactic Acid
8517,CPVC,A1 - Excellent,Lactic Acid
8518,EPDM,A - Excellent,Lactic Acid
8519,Epoxy,B1 - Good,Lactic Acid
8520,Fluorocarbon (FKM),A - Excellent,Lactic Acid
8521,Hastelloy-C®,B1 - Good,Lactic Acid
8522,Hypalon®,A - Excellent,Lactic Acid
8523,Hytrel®,D - Poor,Lactic Acid
8524,Kalrez,A - Excellent,Lactic Acid
8525,Kel-F®,A1 - Excellent,Lactic Acid
8526,LDPE,A1 - Excellent,Lactic Acid
8527,Natural rubber,A - Excellent,Lactic Acid
8528,Neoprene,A - Excellent,Lactic Acid
8529,NORYL®,A - Excellent,Lactic Acid
8530,Nylon,B - Good,Lactic Acid
8531,Polycarbonate,B - Good,Lactic Acid
8532,Polyetherether Ketone (PEEK),A - Excellent,Lactic Acid
8533,Polypropylene,B - Good,Lactic Acid
8534,Polyurethane,B - Good,Lactic Acid
8535,PPS (Ryton®),A - Excellent,Lactic Acid
8536,PTFE,A - Excellent,Lactic Acid
8537,PVC,B1 - Good,Lactic Acid
8538,PVDF (Kynar®),B1 - Good,Lactic Acid
8539,Silicone,A - Excellent,Lactic Acid
8540,stainless steel - 304,B1 - Good,Lactic Acid
8541,stainless steel - 316,B1 - Good,Lactic Acid
8542,Titanium,A - Excellent,Lactic Acid
8543,Tygon®,A - Excellent,Lactic Acid
8544,Viton®,A - Excellent,Lactic Acid
8545,Acetal (Delrin®),A - Excellent,Lard
8546,Aluminum,A - Excellent,Lard
8547,Bronze,A - Excellent,Lard
8548,Buna N (Nitrile),A - Excellent,Lard
8549,Carbon graphite,A - Excellent,Lard
8550,Carbon Steel,A - Excellent,Lard
8551,Carpenter 20,A - Excellent,Lard
8552,Cast iron,A - Excellent,Lard
8553,ChemRaz (FFKM),A - Excellent,Lard
8554,EPDM,D - Poor,Lard
8555,Epoxy,B - Good,Lard
8556,Fluorocarbon (FKM),A - Excellent,Lard
8557,Hastelloy-C®,A - Excellent,Lard
8558,Hypalon®,B - Good,Lard
8559,Kalrez,A - Excellent,Lard
8560,LDPE,A - Excellent,Lard
8561,Natural rubber,D1 - Poor,Lard
8562,Neoprene,D - Poor,Lard
8563,NORYL®,A - Excellent,Lard
8564,Nylon,A1 - Excellent,Lard
8565,Polycarbonate,A1 - Excellent,Lard
8566,Polyetherether Ketone (PEEK),A - Excellent,Lard
8567,Polypropylene,B1 - Good,Lard
8568,Polyurethane,C - Fair,Lard
8569,PTFE,A - Excellent,Lard
8570,PVC,A1 - Excellent,Lard
8571,PVDF (Kynar®),A - Excellent,Lard
8572,Silicone,B - Good,Lard
8573,stainless steel - 304,A - Excellent,Lard
8574,stainless steel - 316,A - Excellent,Lard
8575,Titanium,A - Excellent,Lard
8576,Tygon®,A - Excellent,Lard
8577,Viton®,A - Excellent,Lard
8578,ABS plastic,B - Good,Latex
8579,Acetal (Delrin®),B - Good,Latex
8580,Aluminum,A - Excellent,Latex
8581,Buna N (Nitrile),A - Excellent,Latex
8582,Carbon Steel,A - Excellent,Latex
8583,Carpenter 20,A - Excellent,Latex
8584,EPDM,A - Excellent,Latex
8585,Epoxy,A - Excellent,Latex
8586,Fluorocarbon (FKM),A - Excellent,Latex
8587,Hastelloy-C®,A - Excellent,Latex
8588,Nylon,A1 - Excellent,Latex
8589,Polypropylene,A2 - Excellent,Latex
8590,Polyurethane,D - Poor,Latex
8591,PTFE,A - Excellent,Latex
8592,PVDF (Kynar®),A - Excellent,Latex
8593,Silicone,A - Excellent,Latex
8594,stainless steel - 304,A2 - Excellent,Latex
8595,stainless steel - 316,A2 - Excellent,Latex
8596,Tygon®,A - Excellent,Latex
8597,Viton®,A - Excellent,Latex
8598,ABS plastic,B - Good,Lead Acetate
8599,Acetal (Delrin®),B - Good,Lead Acetate
8600,Aluminum,D - Poor,Lead Acetate
8601,Bronze,B1 - Good,Lead Acetate
8602,Buna N (Nitrile),B - Good,Lead Acetate
8603,Carbon graphite,A - Excellent,Lead Acetate
8604,Carbon Steel,D - Poor,Lead Acetate
8605,Carpenter 20,A - Excellent,Lead Acetate
8606,Cast iron,A - Excellent,Lead Acetate
8607,Ceramic Al203,A - Excellent,Lead Acetate
8608,ChemRaz (FFKM),A - Excellent,Lead Acetate
8609,CPVC,A2 - Excellent,Lead Acetate
8610,EPDM,A - Excellent,Lead Acetate
8611,Epoxy,A - Excellent,Lead Acetate
8612,Fluorocarbon (FKM),A - Excellent,Lead Acetate
8613,Hastelloy-C®,B1 - Good,Lead Acetate
8614,Hypalon®,D - Poor,Lead Acetate
8615,Kalrez,A - Excellent,Lead Acetate
8616,Kel-F®,A - Excellent,Lead Acetate
8617,LDPE,A2 - Excellent,Lead Acetate
8618,Natural rubber,A - Excellent,Lead Acetate
8619,Neoprene,A - Excellent,Lead Acetate
8620,NORYL®,A1 - Excellent,Lead Acetate
8621,Nylon,A - Excellent,Lead Acetate
8622,Polyetherether Ketone (PEEK),A - Excellent,Lead Acetate
8623,Polypropylene,A1 - Excellent,Lead Acetate
8624,Polyurethane,D - Poor,Lead Acetate
8625,PPS (Ryton®),A - Excellent,Lead Acetate
8626,PTFE,A - Excellent,Lead Acetate
8627,PVC,B - Good,Lead Acetate
8628,PVDF (Kynar®),A - Excellent,Lead Acetate
8629,Silicone,A - Excellent,Lead Acetate
8630,stainless steel - 304,B - Good,Lead Acetate
8631,stainless steel - 316,B1 - Good,Lead Acetate
8632,Titanium,A1 - Excellent,Lead Acetate
8633,Tygon®,B - Good,Lead Acetate
8634,Viton®,D - Poor,Lead Acetate
8635,ABS plastic,B - Good,Lead Nitrate
8636,Aluminum,D - Poor,Lead Nitrate
8637,Bronze,B2 - Good,Lead Nitrate
8638,Buna N (Nitrile),A2 - Excellent,Lead Nitrate
8639,Carbon graphite,A1 - Excellent,Lead Nitrate
8640,Carbon Steel,D - Poor,Lead Nitrate
8641,ChemRaz (FFKM),A - Excellent,Lead Nitrate
8642,CPVC,A2 - Excellent,Lead Nitrate
8643,EPDM,A2 - Excellent,Lead Nitrate
8644,Fluorocarbon (FKM),A - Excellent,Lead Nitrate
8645,Hastelloy-C®,B2 - Good,Lead Nitrate
8646,Kalrez,A - Excellent,Lead Nitrate
8647,LDPE,A2 - Excellent,Lead Nitrate
8648,Natural rubber,A1 - Excellent,Lead Nitrate
8649,Neoprene,A1 - Excellent,Lead Nitrate
8650,NORYL®,A1 - Excellent,Lead Nitrate
8651,Polypropylene,A2 - Excellent,Lead Nitrate
8652,Polyurethane,D - Poor,Lead Nitrate
8653,PPS (Ryton®),A - Excellent,Lead Nitrate
8654,PTFE,A1 - Excellent,Lead Nitrate
8655,PVC,A2 - Excellent,Lead Nitrate
8656,PVDF (Kynar®),A2 - Excellent,Lead Nitrate
8657,Silicone,B1 - Good,Lead Nitrate
8658,stainless steel - 304,B1 - Good,Lead Nitrate
8659,stainless steel - 316,B1 - Good,Lead Nitrate
8660,Tygon®,A2 - Excellent,Lead Nitrate
8661,Viton®,A2 - Excellent,Lead Nitrate
8662,Acetal (Delrin®),A - Excellent,Lead Sulfamate
8663,Aluminum,C - Fair,Lead Sulfamate
8664,Buna N (Nitrile),B - Good,Lead Sulfamate
8665,Carbon Steel,C - Fair,Lead Sulfamate
8666,ChemRaz (FFKM),A - Excellent,Lead Sulfamate
8667,EPDM,A - Excellent,Lead Sulfamate
8668,Epoxy,A - Excellent,Lead Sulfamate
8669,Fluorocarbon (FKM),A - Excellent,Lead Sulfamate
8670,Hypalon®,A - Excellent,Lead Sulfamate
8671,Kalrez,A - Excellent,Lead Sulfamate
8672,LDPE,A1 - Excellent,Lead Sulfamate
8673,Natural rubber,B - Good,Lead Sulfamate
8674,Neoprene,A - Excellent,Lead Sulfamate
8675,Nylon,B1 - Good,Lead Sulfamate
8676,Polycarbonate,A1 - Excellent,Lead Sulfamate
8677,Polypropylene,A2 - Excellent,Lead Sulfamate
8678,PTFE,B - Good,Lead Sulfamate
8679,PVC,B - Good,Lead Sulfamate
8680,PVDF (Kynar®),A - Excellent,Lead Sulfamate
8681,Silicone,B - Good,Lead Sulfamate
8682,stainless steel - 304,C - Fair,Lead Sulfamate
8683,stainless steel - 316,C - Fair,Lead Sulfamate
8684,Viton®,A - Excellent,Lead Sulfamate
8685,Acetal (Delrin®),B - Good,Ligroin
8686,Aluminum,D - Poor,Ligroin
8687,Buna N (Nitrile),A - Excellent,Ligroin
8688,Carpenter 20,A - Excellent,Ligroin
8689,ChemRaz (FFKM),A - Excellent,Ligroin
8690,EPDM,D - Poor,Ligroin
8691,Epoxy,A - Excellent,Ligroin
8692,Fluorocarbon (FKM),A - Excellent,Ligroin
8693,Hypalon®,C - Fair,Ligroin
8694,Kalrez,A - Excellent,Ligroin
8695,LDPE,A - Excellent,Ligroin
8696,Natural rubber,D - Poor,Ligroin
8697,Neoprene,B - Good,Ligroin
8698,Nylon,D - Poor,Ligroin
8699,Polyetherether Ketone (PEEK),A - Excellent,Ligroin
8700,Polypropylene,A2 - Excellent,Ligroin
8701,Polyurethane,C - Fair,Ligroin
8702,PTFE,A - Excellent,Ligroin
8703,PVDF (Kynar®),A - Excellent,Ligroin
8704,Silicone,D - Poor,Ligroin
8705,stainless steel - 316,A - Excellent,Ligroin
8706,Tygon®,A - Excellent,Ligroin
8707,Viton®,A - Excellent,Ligroin
8708,Acetal (Delrin®),B - Good,Lime
8709,Aluminum,A - Excellent,Lime
8710,Buna N (Nitrile),A - Excellent,Lime
8711,Carbon graphite,A - Excellent,Lime
8712,Carpenter 20,A - Excellent,Lime
8713,Cast iron,A - Excellent,Lime
8714,EPDM,D - Poor,Lime
8715,Epoxy,A - Excellent,Lime
8716,Fluorocarbon (FKM),A - Excellent,Lime
8717,LDPE,A - Excellent,Lime
8718,Neoprene,A - Excellent,Lime
8719,Nylon,A1 - Excellent,Lime
8720,Polyurethane,B - Good,Lime
8721,PTFE,A1 - Excellent,Lime
8722,PVC,B - Good,Lime
8723,PVDF (Kynar®),A - Excellent,Lime
8724,stainless steel - 304,A - Excellent,Lime
8725,stainless steel - 316,A - Excellent,Lime
8726,Titanium,A - Excellent,Lime
8727,Tygon®,A - Excellent,Lime
8728,Viton®,A - Excellent,Lime
8729,ABS plastic,A - Excellent,Linoleic Acid
8730,Acetal (Delrin®),B - Good,Linoleic Acid
8731,Aluminum,A2 - Excellent,Linoleic Acid
8732,Buna N (Nitrile),B1 - Good,Linoleic Acid
8733,Carbon graphite,A2 - Excellent,Linoleic Acid
8734,Carbon Steel,D - Poor,Linoleic Acid
8735,ChemRaz (FFKM),A - Excellent,Linoleic Acid
8736,Copper,D - Poor,Linoleic Acid
8737,CPVC,A2 - Excellent,Linoleic Acid
8738,EPDM,D - Poor,Linoleic Acid
8739,Fluorocarbon (FKM),B - Good,Linoleic Acid
8740,Hypalon®,D - Poor,Linoleic Acid
8741,Kalrez,A - Excellent,Linoleic Acid
8742,LDPE,A - Excellent,Linoleic Acid
8743,Natural rubber,D - Poor,Linoleic Acid
8744,Polypropylene,B1 - Good,Linoleic Acid
8745,PTFE,A - Excellent,Linoleic Acid
8746,PVC,A2 - Excellent,Linoleic Acid
8747,PVDF (Kynar®),A2 - Excellent,Linoleic Acid
8748,Silicone,B1 - Good,Linoleic Acid
8749,stainless steel - 304,B - Good,Linoleic Acid
8750,stainless steel - 316,A - Excellent,Linoleic Acid
8751,Tygon®,A2 - Excellent,Linoleic Acid
8752,Viton®,B1 - Good,Linoleic Acid
8753,Acetal (Delrin®),A - Excellent,Lithium Chloride
8754,Aluminum,D - Poor,Lithium Chloride
8755,Bronze,A2 - Excellent,Lithium Chloride
8756,Buna N (Nitrile),A2 - Excellent,Lithium Chloride
8757,Carbon graphite,A2 - Excellent,Lithium Chloride
8758,Carbon Steel,D - Poor,Lithium Chloride
8759,Carpenter 20,A - Excellent,Lithium Chloride
8760,Cast iron,A - Excellent,Lithium Chloride
8761,ChemRaz (FFKM),A - Excellent,Lithium Chloride
8762,CPVC,A2 - Excellent,Lithium Chloride
8763,EPDM,A1 - Excellent,Lithium Chloride
8764,Fluorocarbon (FKM),A - Excellent,Lithium Chloride
8765,Kalrez,A - Excellent,Lithium Chloride
8766,LDPE,A2 - Excellent,Lithium Chloride
8767,Natural rubber,B1 - Good,Lithium Chloride
8768,Neoprene,A1 - Excellent,Lithium Chloride
8769,Polycarbonate,B1 - Good,Lithium Chloride
8770,Polypropylene,A2 - Excellent,Lithium Chloride
8771,Polyurethane,D - Poor,Lithium Chloride
8772,PTFE,A - Excellent,Lithium Chloride
8773,PVC,D - Poor,Lithium Chloride
8774,PVDF (Kynar®),A2 - Excellent,Lithium Chloride
8775,Silicone,A1 - Excellent,Lithium Chloride
8776,stainless steel - 304,A1 - Excellent,Lithium Chloride
8777,stainless steel - 316,A2 - Excellent,Lithium Chloride
8778,Tygon®,A2 - Excellent,Lithium Chloride
8779,Viton®,A1 - Excellent,Lithium Chloride
8780,Aluminum,D - Poor,Lithium Hydroxide
8781,Bronze,B - Good,Lithium Hydroxide
8782,Buna N (Nitrile),C - Fair,Lithium Hydroxide
8783,Carbon graphite,B - Good,Lithium Hydroxide
8784,Carbon Steel,B - Good,Lithium Hydroxide
8785,Carpenter 20,D - Poor,Lithium Hydroxide
8786,ChemRaz (FFKM),A - Excellent,Lithium Hydroxide
8787,Fluorocarbon (FKM),C - Fair,Lithium Hydroxide
8788,Hastelloy-C®,B - Good,Lithium Hydroxide
8789,Kalrez,A - Excellent,Lithium Hydroxide
8790,Polycarbonate,D - Poor,Lithium Hydroxide
8791,Polyurethane,D - Poor,Lithium Hydroxide
8792,PTFE,A - Excellent,Lithium Hydroxide
8793,stainless steel - 304,B - Good,Lithium Hydroxide
8794,stainless steel - 316,B - Good,Lithium Hydroxide
8795,Acetal (Delrin®),A - Excellent,Lubricants
8796,Aluminum,A2 - Excellent,Lubricants
8797,Bronze,A2 - Excellent,Lubricants
8798,Buna N (Nitrile),A - Excellent,Lubricants
8799,Carbon graphite,A - Excellent,Lubricants
8800,Carbon Steel,A - Excellent,Lubricants
8801,Carpenter 20,A - Excellent,Lubricants
8802,Cast iron,A - Excellent,Lubricants
8803,ChemRaz (FFKM),A - Excellent,Lubricants
8804,Copper,A - Excellent,Lubricants
8805,EPDM,D - Poor,Lubricants
8806,Epoxy,A - Excellent,Lubricants
8807,Fluorocarbon (FKM),A - Excellent,Lubricants
8808,Hastelloy-C®,A - Excellent,Lubricants
8809,Hypalon®,A - Excellent,Lubricants
8810,Hytrel®,A - Excellent,Lubricants
8811,Kalrez,A - Excellent,Lubricants
8812,LDPE,D - Poor,Lubricants
8813,Natural rubber,D - Poor,Lubricants
8814,Neoprene,D - Poor,Lubricants
8815,NORYL®,C1 - Fair,Lubricants
8816,Nylon,A1 - Excellent,Lubricants
8817,Polycarbonate,A1 - Excellent,Lubricants
8818,Polyetherether Ketone (PEEK),A - Excellent,Lubricants
8819,Polypropylene,A1 - Excellent,Lubricants
8820,Polyurethane,B - Good,Lubricants
8821,PPS (Ryton®),A - Excellent,Lubricants
8822,PTFE,A - Excellent,Lubricants
8823,PVC,B2 - Good,Lubricants
8824,PVDF (Kynar®),A - Excellent,Lubricants
8825,Silicone,D - Poor,Lubricants
8826,stainless steel - 304,A2 - Excellent,Lubricants
8827,stainless steel - 316,A2 - Excellent,Lubricants
8828,Titanium,A - Excellent,Lubricants
8829,Tygon®,B - Good,Lubricants
8830,Viton®,A - Excellent,Lubricants
8831,Acetal (Delrin®),D - Poor,Lye: Ca(OH)2 Calcium Hydroxide
8832,Aluminum,C1 - Fair,Lye: Ca(OH)2 Calcium Hydroxide
8833,Bronze,D - Poor,Lye: Ca(OH)2 Calcium Hydroxide
8834,Buna N (Nitrile),A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8835,Carbon graphite,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8836,Carbon Steel,D - Poor,Lye: Ca(OH)2 Calcium Hydroxide
8837,Carpenter 20,B - Good,Lye: Ca(OH)2 Calcium Hydroxide
8838,Cast iron,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8839,Ceramic Al203,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8840,Ceramic magnet,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8841,ChemRaz (FFKM),B - Good,Lye: Ca(OH)2 Calcium Hydroxide
8842,CPVC,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8843,EPDM,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8844,Epoxy,A1 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8845,Fluorocarbon (FKM),A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8846,Hastelloy-C®,A1 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8847,Hypalon®,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8848,Hytrel®,B1 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8849,Kalrez,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8850,Kel-F®,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8851,LDPE,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8852,Natural rubber,B2 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8853,Neoprene,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8854,NORYL®,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8855,Nylon,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8856,Polycarbonate,D - Poor,Lye: Ca(OH)2 Calcium Hydroxide
8857,Polyetherether Ketone (PEEK),B - Good,Lye: Ca(OH)2 Calcium Hydroxide
8858,Polypropylene,A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8859,Polyurethane,D - Poor,Lye: Ca(OH)2 Calcium Hydroxide
8860,PPS (Ryton®),A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8861,PTFE,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8862,PVC,B2 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8863,PVDF (Kynar®),A2 - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8864,Silicone,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8865,stainless steel - 304,B1 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8866,stainless steel - 316,B - Good,Lye: Ca(OH)2 Calcium Hydroxide
8867,Titanium,A - Excellent,Lye: Ca(OH)2 Calcium Hydroxide
8868,Tygon®,B2 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8869,Viton®,B1 - Good,Lye: Ca(OH)2 Calcium Hydroxide
8870,ABS plastic,A - Excellent,Lye: KOH Potassium Hydroxide
8871,Acetal (Delrin®),A - Excellent,Lye: KOH Potassium Hydroxide
8872,Aluminum,D - Poor,Lye: KOH Potassium Hydroxide
8873,Brass,D - Poor,Lye: KOH Potassium Hydroxide
8874,Bronze,D - Poor,Lye: KOH Potassium Hydroxide
8875,Buna N (Nitrile),B1 - Good,Lye: KOH Potassium Hydroxide
8876,Carbon graphite,C - Fair,Lye: KOH Potassium Hydroxide
8877,Carbon Steel,D - Poor,Lye: KOH Potassium Hydroxide
8878,Carpenter 20,B - Good,Lye: KOH Potassium Hydroxide
8879,Cast iron,B2 - Good,Lye: KOH Potassium Hydroxide
8880,Ceramic Al203,D - Poor,Lye: KOH Potassium Hydroxide
8881,Ceramic magnet,A - Excellent,Lye: KOH Potassium Hydroxide
8882,ChemRaz (FFKM),C - Fair,Lye: KOH Potassium Hydroxide
8883,Copper,B - Good,Lye: KOH Potassium Hydroxide
8884,CPVC,A - Excellent,Lye: KOH Potassium Hydroxide
8885,EPDM,A2 - Excellent,Lye: KOH Potassium Hydroxide
8886,Epoxy,A - Excellent,Lye: KOH Potassium Hydroxide
8887,Fluorocarbon (FKM),B - Good,Lye: KOH Potassium Hydroxide
8888,Hastelloy-C®,B1 - Good,Lye: KOH Potassium Hydroxide
8889,Hypalon®,A - Excellent,Lye: KOH Potassium Hydroxide
8890,Hytrel®,D - Poor,Lye: KOH Potassium Hydroxide
8891,Kalrez,A - Excellent,Lye: KOH Potassium Hydroxide
8892,Kel-F®,B - Good,Lye: KOH Potassium Hydroxide
8893,LDPE,A - Excellent,Lye: KOH Potassium Hydroxide
8894,Natural rubber,B - Good,Lye: KOH Potassium Hydroxide
8895,Neoprene,B - Good,Lye: KOH Potassium Hydroxide
8896,NORYL®,A1 - Excellent,Lye: KOH Potassium Hydroxide
8897,Nylon,C - Fair,Lye: KOH Potassium Hydroxide
8898,Polycarbonate,D - Poor,Lye: KOH Potassium Hydroxide
8899,Polyetherether Ketone (PEEK),B - Good,Lye: KOH Potassium Hydroxide
8900,Polypropylene,A - Excellent,Lye: KOH Potassium Hydroxide
8901,Polyurethane,D - Poor,Lye: KOH Potassium Hydroxide
8902,PPS (Ryton®),A - Excellent,Lye: KOH Potassium Hydroxide
8903,PTFE,A - Excellent,Lye: KOH Potassium Hydroxide
8904,PVC,B - Good,Lye: KOH Potassium Hydroxide
8905,PVDF (Kynar®),A - Excellent,Lye: KOH Potassium Hydroxide
8906,Silicone,C - Fair,Lye: KOH Potassium Hydroxide
8907,stainless steel - 304,B - Good,Lye: KOH Potassium Hydroxide
8908,stainless steel - 316,A1 - Excellent,Lye: KOH Potassium Hydroxide
8909,Titanium,D - Poor,Lye: KOH Potassium Hydroxide
8910,Tygon®,B - Good,Lye: KOH Potassium Hydroxide
8911,Viton®,B - Good,Lye: KOH Potassium Hydroxide
8912,ABS plastic,C - Fair,Lye: NaOH Sodium Hydroxide
8913,Acetal (Delrin®),C - Fair,Lye: NaOH Sodium Hydroxide
8914,Aluminum,D - Poor,Lye: NaOH Sodium Hydroxide
8915,Brass,D - Poor,Lye: NaOH Sodium Hydroxide
8916,Bronze,D - Poor,Lye: NaOH Sodium Hydroxide
8917,Buna N (Nitrile),A1 - Excellent,Lye: NaOH Sodium Hydroxide
8918,Carbon Steel,D - Poor,Lye: NaOH Sodium Hydroxide
8919,Carpenter 20,D - Poor,Lye: NaOH Sodium Hydroxide
8920,Cast iron,D - Poor,Lye: NaOH Sodium Hydroxide
8921,Ceramic Al203,A - Excellent,Lye: NaOH Sodium Hydroxide
8922,ChemRaz (FFKM),C - Fair,Lye: NaOH Sodium Hydroxide
8923,Copper,B - Good,Lye: NaOH Sodium Hydroxide
8924,CPVC,A - Excellent,Lye: NaOH Sodium Hydroxide
8925,EPDM,B1 - Good,Lye: NaOH Sodium Hydroxide
8926,Epoxy,A - Excellent,Lye: NaOH Sodium Hydroxide
8927,Fluorocarbon (FKM),B - Good,Lye: NaOH Sodium Hydroxide
8928,Hastelloy-C®,C - Fair,Lye: NaOH Sodium Hydroxide
8929,Hypalon®,A - Excellent,Lye: NaOH Sodium Hydroxide
8930,Hytrel®,C - Fair,Lye: NaOH Sodium Hydroxide
8931,Kalrez,A - Excellent,Lye: NaOH Sodium Hydroxide
8932,Kel-F®,B - Good,Lye: NaOH Sodium Hydroxide
8933,LDPE,D - Poor,Lye: NaOH Sodium Hydroxide
8934,Natural rubber,A1 - Excellent,Lye: NaOH Sodium Hydroxide
8935,Neoprene,B2 - Good,Lye: NaOH Sodium Hydroxide
8936,NORYL®,A - Excellent,Lye: NaOH Sodium Hydroxide
8937,Nylon,A - Excellent,Lye: NaOH Sodium Hydroxide
8938,Polycarbonate,D - Poor,Lye: NaOH Sodium Hydroxide
8939,Polyetherether Ketone (PEEK),B - Good,Lye: NaOH Sodium Hydroxide
8940,Polypropylene,A - Excellent,Lye: NaOH Sodium Hydroxide
8941,Polyurethane,B - Good,Lye: NaOH Sodium Hydroxide
8942,PPS (Ryton®),A - Excellent,Lye: NaOH Sodium Hydroxide
8943,PTFE,A - Excellent,Lye: NaOH Sodium Hydroxide
8944,PVC,A - Excellent,Lye: NaOH Sodium Hydroxide
8945,PVDF (Kynar®),D - Poor,Lye: NaOH Sodium Hydroxide
8946,Silicone,A1 - Excellent,Lye: NaOH Sodium Hydroxide
8947,stainless steel - 304,B - Good,Lye: NaOH Sodium Hydroxide
8948,stainless steel - 316,B1 - Good,Lye: NaOH Sodium Hydroxide
8949,Titanium,B - Good,Lye: NaOH Sodium Hydroxide
8950,Tygon®,B - Good,Lye: NaOH Sodium Hydroxide
8951,Viton®,B1 - Good,Lye: NaOH Sodium Hydroxide
8952,Aluminum,D - Poor,Magnesium Bisulfate
8953,Bronze,A1 - Excellent,Magnesium Bisulfate
8954,Buna N (Nitrile),B - Good,Magnesium Bisulfate
8955,Carbon graphite,A1 - Excellent,Magnesium Bisulfate
8956,Natural rubber,B2 - Good,Magnesium Bisulfate
8957,Neoprene,B - Good,Magnesium Bisulfate
8958,Nylon,A1 - Excellent,Magnesium Bisulfate
8959,Polycarbonate,A1 - Excellent,Magnesium Bisulfate
8960,Polypropylene,A2 - Excellent,Magnesium Bisulfate
8961,PTFE,A - Excellent,Magnesium Bisulfate
8962,PVC,A2 - Excellent,Magnesium Bisulfate
